Date,Value
11/09/2007,76.4395
10/09/2007,76.7229
07/09/2007,76.8179
06/09/2007,77.1908
05/09/2007,77.1949
04/09/2007,77.4724
03/09/2007,77.5001
31/08/2007,77.5001
30/08/2007,77.4855
29/08/2007,77.4322
28/08/2007,77.5333
27/08/2007,77.386
24/08/2007,77.4357
23/08/2007,77.7302
22/08/2007,77.8646
21/08/2007,77.9129
20/08/2007,77.8992
17/08/2007,77.9094
16/08/2007,78.4405
15/08/2007,78.5086
14/08/2007,78.0747
13/08/2007,77.6656
10/08/2007,77.4845
09/08/2007,77.556
08/08/2007,77.242
07/08/2007,77.4233
06/08/2007,77.1395
03/08/2007,77.1901
02/08/2007,77.5385
01/08/2007,77.593
31/07/2007,77.7477
30/07/2007,77.8606
27/07/2007,77.7109
26/07/2007,77.3004
25/07/2007,77.2835
24/07/2007,76.8972
23/07/2007,77.186
20/07/2007,77.1154
19/07/2007,77.2559
18/07/2007,77.245
17/07/2007,77.3991
16/07/2007,77.353
13/07/2007,77.4782
12/07/2007,77.5728
11/07/2007,77.7758
10/07/2007,77.8197
09/07/2007,78.102
06/07/2007,78.1078
05/07/2007,78.335
04/07/2007,78.2873
03/07/2007,78.2873
02/07/2007,78.1519
29/06/2007,78.7698
28/06/2007,78.8526
27/06/2007,79.1189
26/06/2007,79.0649
25/06/2007,79.2003
22/06/2007,79.1696
21/06/2007,79.3643
20/06/2007,79.1042
19/06/2007,79.1323
18/06/2007,79.4202
15/06/2007,79.4155
14/06/2007,79.5268
13/06/2007,79.4295
12/06/2007,79.2006
11/06/2007,79.0831
08/06/2007,79.086
07/06/2007,78.737
06/06/2007,78.5307
05/06/2007,78.5439
04/06/2007,78.6179
01/06/2007,78.8761
31/05/2007,79.0364
30/05/2007,79.2284
29/05/2007,79.0142
28/05/2007,79.2328
25/05/2007,79.2328
24/05/2007,79.3548
23/05/2007,79.1661
22/05/2007,79.3349
21/05/2007,79.398
18/05/2007,79.2469
17/05/2007,79.5287
16/05/2007,79.4889
15/05/2007,79.0619
14/05/2007,79.4512
11/05/2007,79.6329
10/05/2007,79.5264
09/05/2007,79.3135
08/05/2007,79.3501
07/05/2007,79.0917
04/05/2007,79.298
03/05/2007,79.3744
02/05/2007,79.2943
01/05/2007,79.2251
30/04/2007,78.9872
27/04/2007,79.2762
26/04/2007,79.4963
25/04/2007,79.0702
24/04/2007,79.3136
23/04/2007,79.3943
20/04/2007,79.3758
19/04/2007,79.4445
18/04/2007,79.5062
17/04/2007,79.6067
16/04/2007,79.8574
13/04/2007,80.0581
12/04/2007,80.093
11/04/2007,80.4395
10/04/2007,80.4894
09/04/2007,80.8407
06/04/2007,80.767
05/04/2007,80.5412
04/04/2007,80.8487
03/04/2007,80.8555
02/04/2007,80.6379
30/03/2007,80.6091
29/03/2007,80.8508
28/03/2007,80.7641
27/03/2007,80.8011
26/03/2007,80.9338
23/03/2007,80.9855
22/03/2007,80.7663
21/03/2007,80.9523
20/03/2007,81.0524
19/03/2007,81.3511
16/03/2007,81.2208
15/03/2007,81.5024
14/03/2007,81.4568
13/03/2007,81.4692
12/03/2007,81.5989
09/03/2007,81.9026
08/03/2007,81.9789
07/03/2007,81.7538
06/03/2007,81.8326
05/03/2007,81.9327
02/03/2007,81.5823
01/03/2007,81.5636
28/02/2007,81.4734
27/02/2007,81.3183
26/02/2007,81.7322
23/02/2007,81.7322
22/02/2007,81.934
21/02/2007,81.9177
20/02/2007,81.9745
19/02/2007,81.7402
16/02/2007,81.7402
15/02/2007,81.7695
14/02/2007,81.9565
13/02/2007,82.4105
12/02/2007,82.7563
09/02/2007,82.5713
08/02/2007,82.6587
07/02/2007,82.5832
06/02/2007,82.613
05/02/2007,82.7378
02/02/2007,82.7722
01/02/2007,82.3866
31/01/2007,82.6003
30/01/2007,82.8447
29/01/2007,82.8871
26/01/2007,82.917
25/01/2007,82.5703
24/01/2007,82.6806
23/01/2007,82.5039
22/01/2007,82.6076
19/01/2007,82.4646
18/01/2007,82.6262
17/01/2007,82.4758
16/01/2007,82.6344
15/01/2007,82.5075
12/01/2007,82.5075
11/01/2007,82.7547
10/01/2007,82.6158
09/01/2007,82.4612
08/01/2007,82.2529
05/01/2007,82.3059
04/01/2007,82.1102
03/01/2007,81.7731
02/01/2007,81.1736
01/01/2007,81.5007
29/12/2006,81.5007
28/12/2006,81.4595
27/12/2006,81.5719
26/12/2006,81.5362
25/12/2006,81.4817
22/12/2006,81.4817
21/12/2006,81.1851
20/12/2006,81.06
19/12/2006,81.1316
18/12/2006,81.5764
15/12/2006,81.4498
14/12/2006,81.1661
13/12/2006,80.9802
12/12/2006,80.9055
11/12/2006,80.804
08/12/2006,80.7632
07/12/2006,80.3504
06/12/2006,80.2748
05/12/2006,80.08
04/12/2006,80.195
01/12/2006,80.185
30/11/2006,80.318
29/11/2006,80.661
28/11/2006,80.5034
27/11/2006,80.6869
24/11/2006,80.812
23/11/2006,81.5039
22/11/2006,81.5039
21/11/2006,82.167
20/11/2006,82.2259
17/11/2006,82.118
16/11/2006,82.0912
15/11/2006,82.0789
14/11/2006,81.9995
13/11/2006,82.0027
10/11/2006,81.582
09/11/2006,81.6881
08/11/2006,81.7893
07/11/2006,81.6481
06/11/2006,82.0998
03/11/2006,82.0636
02/11/2006,81.873
01/11/2006,81.7678
31/10/2006,81.5503
30/10/2006,81.8177
27/10/2006,81.7421
26/10/2006,82.2262
25/10/2006,82.5248
24/10/2006,82.6658
23/10/2006,82.7687
20/10/2006,82.3955
19/10/2006,82.5988
18/10/2006,83.0615
17/10/2006,82.8568
16/10/2006,83.1238
13/10/2006,83.2364
12/10/2006,83.0779
11/10/2006,83.0601
10/10/2006,83.0203
09/10/2006,82.5683
06/10/2006,82.5683
05/10/2006,82.1848
04/10/2006,82.2505
03/10/2006,81.9344
02/10/2006,81.7348
29/09/2006,81.9707
28/09/2006,81.802
27/09/2006,81.8035
26/09/2006,81.7674
25/09/2006,81.5149
22/09/2006,81.4049
21/09/2006,81.6984
20/09/2006,82.0207
19/09/2006,82.0298
18/09/2006,82.0024
15/09/2006,82.0823
14/09/2006,81.7055
13/09/2006,81.8973
12/09/2006,81.9757
11/09/2006,82.0463
08/09/2006,81.9573
07/09/2006,81.4104
06/09/2006,81.2472
05/09/2006,81.1739
04/09/2006,81.1068
01/09/2006,81.1068
31/08/2006,81.2524
30/08/2006,81.1951
29/08/2006,81.4006
28/08/2006,81.4049
25/08/2006,81.4085
24/08/2006,81.3517
23/08/2006,81.2362
22/08/2006,81.3736
21/08/2006,81.0337
18/08/2006,81.4789
17/08/2006,81.0471
16/08/2006,81.0572
15/08/2006,81.4674
14/08/2006,81.7352
11/08/2006,81.5179
10/08/2006,81.5694
09/08/2006,80.9747
08/08/2006,81.1105
07/08/2006,80.9549
04/08/2006,81.0012
03/08/2006,81.5235
02/08/2006,81.3794
01/08/2006,81.6394
31/07/2006,81.5974
28/07/2006,81.6722
27/07/2006,81.941
26/07/2006,82.5236
25/07/2006,82.8476
24/07/2006,82.5854
21/07/2006,82.2691
20/07/2006,82.4223
19/07/2006,82.7328
18/07/2006,82.9425
17/07/2006,82.8002
14/07/2006,82.2185
13/07/2006,82.1074
12/07/2006,82.1253
11/07/2006,81.771
10/07/2006,81.5642
07/07/2006,81.0838
06/07/2006,81.44
05/07/2006,81.6073
04/07/2006,81.3038
03/07/2006,81.3038
30/06/2006,81.3415
29/06/2006,82.3801
28/06/2006,82.594
27/06/2006,82.3148
26/06/2006,82.5128
23/06/2006,82.5697
22/06/2006,82.1755
21/06/2006,81.4323
20/06/2006,82.0121
19/06/2006,82.1923
16/06/2006,81.988
15/06/2006,81.8865
14/06/2006,81.6858
13/06/2006,81.796
12/06/2006,81.4109
09/06/2006,81.433
08/06/2006,81.8406
07/06/2006,81.0217
06/06/2006,81.0009
05/06/2006,80.0721
02/06/2006,80.146
01/06/2006,80.5368
31/05/2006,80.5146
30/05/2006,80.2826
29/05/2006,80.9503
26/05/2006,80.9503
25/05/2006,80.7012
24/05/2006,81.2711
23/05/2006,80.6597
22/05/2006,80.713
19/05/2006,81.098
18/05/2006,80.7496
17/05/2006,80.7214
16/05/2006,80.3988
15/05/2006,80.4569
12/05/2006,80.156
11/05/2006,80.0138
10/05/2006,80.3025
09/05/2006,80.581
08/05/2006,80.9246
05/05/2006,80.9057
04/05/2006,81.1847
03/05/2006,81.3284
02/05/2006,81.3318
01/05/2006,81.5765
28/04/2006,81.8354
27/04/2006,82.3057
26/04/2006,82.6966
25/04/2006,82.9752
24/04/2006,83.234
21/04/2006,83.5916
20/04/2006,83.7568
19/04/2006,83.6029
18/04/2006,84.015
17/04/2006,84.1171
14/04/2006,84.9454
13/04/2006,84.9064
12/04/2006,84.8394
11/04/2006,84.7728
10/04/2006,84.9446
07/04/2006,84.8394
06/04/2006,84.5696
05/04/2006,84.6213
04/04/2006,84.7345
03/04/2006,85.3664
31/03/2006,85.1759
30/03/2006,85.0614
29/03/2006,85.6767
28/03/2006,85.3209
27/03/2006,85.4083
24/03/2006,85.4613
23/03/2006,85.5892
22/03/2006,85.0809
21/03/2006,85.208
20/03/2006,84.7113
17/03/2006,84.4745
16/03/2006,84.6519
15/03/2006,85.0234
14/03/2006,85.0693
13/03/2006,85.7696
10/03/2006,85.9371
09/03/2006,85.606
08/03/2006,85.584
07/03/2006,85.3908
06/03/2006,84.798
03/03/2006,84.4586
02/03/2006,84.4197
01/03/2006,84.843
28/02/2006,84.718
27/02/2006,85.0832
24/02/2006,85.3479
23/02/2006,85.1939
22/02/2006,85.4252
21/02/2006,85.389
20/02/2006,85.5073
17/02/2006,85.5073
16/02/2006,85.6554
15/02/2006,85.5264
14/02/2006,85.4713
13/02/2006,85.4324
10/02/2006,85.3636
09/02/2006,85.1891
08/02/2006,85.4587
07/02/2006,85.1312
06/02/2006,85.1821
03/02/2006,84.9823
02/02/2006,84.4933
01/02/2006,84.3938
31/01/2006,84.1424
30/01/2006,84.5066
27/01/2006,84.3792
26/01/2006,84.0222
25/01/2006,83.8183
24/01/2006,83.7148
23/01/2006,83.694
20/01/2006,84.42
19/01/2006,84.6719
18/01/2006,84.9122
17/01/2006,84.8025
16/01/2006,84.4212
13/01/2006,84.4212
12/01/2006,84.6642
11/01/2006,84.2183
10/01/2006,84.6375
09/01/2006,84.7624
06/01/2006,84.3844
05/01/2006,84.7247
04/01/2006,84.5642
03/01/2006,85.0983
02/01/2006,86.0274
30/12/2005,86.0274
29/12/2005,85.9587
28/12/2005,85.8525
27/12/2005,86.0486
26/12/2005,85.75
23/12/2005,85.75
22/12/2005,85.6853
21/12/2005,86.032
20/12/2005,85.9264
19/12/2005,85.0724
16/12/2005,84.7997
15/12/2005,85.0884
14/12/2005,84.7276
13/12/2005,85.4877
12/12/2005,85.2824
09/12/2005,86.0268
08/12/2005,85.9747
07/12/2005,86.4692
06/12/2005,86.1865
05/12/2005,86.2089
02/12/2005,86.6507
01/12/2005,86.7929
30/11/2005,86.3872
29/11/2005,86.4249
28/11/2005,86.2918
25/11/2005,86.6913
24/11/2005,86.4063
23/11/2005,86.4063
22/11/2005,86.8088
21/11/2005,86.8938
18/11/2005,87.1329
17/11/2005,87.0552
16/11/2005,87.349
15/11/2005,87.2089
14/11/2005,87.3333
11/11/2005,86.7609
10/11/2005,86.7609
09/11/2005,86.6319
08/11/2005,86.556
07/11/2005,86.599
04/11/2005,86.3705
03/11/2005,85.7306
02/11/2005,85.3626
01/11/2005,85.4855
31/10/2005,85.4842
28/10/2005,84.999
27/10/2005,84.5787
26/10/2005,84.9022
25/10/2005,84.8186
24/10/2005,85.502
21/10/2005,85.6299
20/10/2005,85.2901
19/10/2005,85.3512
18/10/2005,85.6449
17/10/2005,85.2145
14/10/2005,85.0608
13/10/2005,85.6143
12/10/2005,84.8909
11/10/2005,85.0695
10/10/2005,84.6745
07/10/2005,84.6745
06/10/2005,84.6841
05/10/2005,85.0954
04/10/2005,85.2087
03/10/2005,85.0643
30/09/2005,84.3793
29/09/2005,84.7873
28/09/2005,84.9532
27/09/2005,84.9566
26/09/2005,84.7066
23/09/2005,84.4116
22/09/2005,83.9532
21/09/2005,83.6995
20/09/2005,83.8878
19/09/2005,83.8931
16/09/2005,84.0558
15/09/2005,83.9874
14/09/2005,83.6035
13/09/2005,83.71
12/09/2005,83.6023
09/09/2005,82.8932
08/09/2005,83.2629
07/09/2005,83.1781
06/09/2005,83.0299
05/09/2005,82.9177
02/09/2005,82.9177
01/09/2005,83.2383
31/08/2005,83.8601
30/08/2005,84.4337
29/08/2005,84.2013
26/08/2005,83.8239
25/08/2005,83.7324
24/08/2005,84.1933
23/08/2005,84.2366
22/08/2005,84.2913
19/08/2005,84.9532
18/08/2005,84.8801
17/08/2005,84.1415
16/08/2005,83.7445
15/08/2005,83.6693
12/08/2005,83.4383
11/08/2005,83.6758
10/08/2005,84.3082
09/08/2005,84.6035
08/08/2005,84.5001
05/08/2005,84.7832
04/08/2005,84.318
03/08/2005,84.4516
02/08/2005,84.8613
01/08/2005,85.0772
29/07/2005,85.6004
28/07/2005,85.8527
27/07/2005,86.1035
26/07/2005,86.1034
25/07/2005,85.6216
22/07/2005,85.4554
21/07/2005,85.2643
20/07/2005,86.0524
19/07/2005,86.0215
18/07/2005,85.4631
15/07/2005,85.7985
14/07/2005,85.2966
13/07/2005,85.3098
12/07/2005,84.6939
11/07/2005,85.4313
08/07/2005,86.1602
07/07/2005,86.3062
06/07/2005,86.4387
05/07/2005,86.5441
04/07/2005,86.3208
01/07/2005,86.3208
30/06/2005,85.3391
29/06/2005,85.1883
28/06/2005,85.2506
27/06/2005,84.9173
24/06/2005,85.125
23/06/2005,85.119
22/06/2005,84.9702
21/06/2005,84.7975
20/06/2005,84.9396
17/06/2005,84.6356
16/06/2005,85.1776
15/06/2005,85.2189
14/06/2005,85.8225
13/06/2005,85.9512
10/06/2005,85.2809
09/06/2005,84.9702
08/06/2005,84.297
07/06/2005,84.4422
06/06/2005,84.5063
03/06/2005,84.9011
02/06/2005,84.8329
01/06/2005,84.9582
31/05/2005,84.6087
30/05/2005,84.1958
27/05/2005,84.1958
26/05/2005,84.5528
25/05/2005,84.1642
24/05/2005,84.1099
23/05/2005,84.12
20/05/2005,84.3726
19/05/2005,84.0159
18/05/2005,83.8442
17/05/2005,83.9982
16/05/2005,84.1203
13/05/2005,83.8571
12/05/2005,83.291
11/05/2005,82.8233
10/05/2005,82.3558
09/05/2005,82.4581
06/05/2005,82.4562
05/05/2005,82.1059
04/05/2005,82.2908
03/05/2005,82.5926
02/05/2005,82.6479
29/04/2005,82.3876
28/04/2005,82.477
27/04/2005,82.361
26/04/2005,82.2947
25/04/2005,81.9737
22/04/2005,81.7214
21/04/2005,81.9229
20/04/2005,81.9267
19/04/2005,82.1386
18/04/2005,82.3924
15/04/2005,82.609
14/04/2005,82.9988
13/04/2005,82.4378
12/04/2005,82.821
11/04/2005,82.314
08/04/2005,82.4016
07/04/2005,82.3739
06/04/2005,82.5263
05/04/2005,82.5226
04/04/2005,82.5411
01/04/2005,82.1452
31/03/2005,81.7542
30/03/2005,82.0031
29/03/2005,82.0713
28/03/2005,82.373
25/03/2005,81.9267
24/03/2005,81.8349
23/03/2005,81.605
22/03/2005,80.6059
21/03/2005,80.9449
18/03/2005,80.2693
17/03/2005,80.0817
16/03/2005,79.9089
15/03/2005,80.3425
14/03/2005,80.3988
11/03/2005,79.7956
10/03/2005,79.9934
09/03/2005,80.037
08/03/2005,80.3943
07/03/2005,81.1738
04/03/2005,80.9843
03/03/2005,81.7015
02/03/2005,81.5137
01/03/2005,81.3331
28/02/2005,80.8079
25/02/2005,81.4306
24/02/2005,81.5104
23/02/2005,81.3791
22/02/2005,80.9711
21/02/2005,81.6316
18/02/2005,81.6316
17/02/2005,81.6033
16/02/2005,82.1618
15/02/2005,81.7852
14/02/2005,81.8697
11/02/2005,82.4663
10/02/2005,82.4572
09/02/2005,82.9932
08/02/2005,82.9414
07/02/2005,82.9837
04/02/2005,82.2165
03/02/2005,82.1353
02/02/2005,81.868
01/02/2005,81.8581
31/01/2005,81.6728
28/01/2005,81.7495
27/01/2005,81.5777
26/01/2005,81.3126
25/01/2005,82.0588
24/01/2005,81.3044
21/01/2005,81.2199
20/01/2005,81.7878
19/01/2005,81.3368
18/01/2005,81.218
17/01/2005,81.0332
14/01/2005,81.0332
13/01/2005,80.3377
12/01/2005,80.0344
11/01/2005,80.8799
10/01/2005,81.2691
07/01/2005,81.794
06/01/2005,81.5378
05/01/2005,80.8111
04/01/2005,80.8997
03/01/2005,79.8474
31/12/2004,79.4917
30/12/2004,79.4022
29/12/2004,79.9202
28/12/2004,79.6092
27/12/2004,79.5166
24/12/2004,80.1578
23/12/2004,80.4283
22/12/2004,80.8079
21/12/2004,80.5701
20/12/2004,80.44
17/12/2004,80.685
16/12/2004,80.944
15/12/2004,80.2327
14/12/2004,81.2194
13/12/2004,80.8201
10/12/2004,81.1834
09/12/2004,80.9127
08/12/2004,80.8883
07/12/2004,79.6997
06/12/2004,79.563
03/12/2004,79.5722
02/12/2004,79.8535
01/12/2004,79.5853
30/11/2004,79.9112
29/11/2004,79.6807
26/11/2004,79.5074
25/11/2004,80.0042
24/11/2004,80.0042
23/11/2004,80.406
22/11/2004,80.4924
19/11/2004,80.5588
18/11/2004,81.312
17/11/2004,80.8475
16/11/2004,81.2026
15/11/2004,81.5543
12/11/2004,81.2237
11/11/2004,81.7393
10/11/2004,81.7393
09/11/2004,81.4358
08/11/2004,81.3845
05/11/2004,81.5016
04/11/2004,81.8989
03/11/2004,82.3158
02/11/2004,82.8917
01/11/2004,82.7567
29/10/2004,82.6304
28/10/2004,82.577
27/10/2004,82.882
26/10/2004,82.7586
25/10/2004,82.6529
22/10/2004,83.5306
21/10/2004,83.6631
20/10/2004,83.8193
19/10/2004,84.4583
18/10/2004,84.6059
15/10/2004,84.6143
14/10/2004,84.9649
13/10/2004,85.6075
12/10/2004,85.3328
11/10/2004,84.8527
08/10/2004,84.8527
07/10/2004,85.6641
06/10/2004,85.7123
05/10/2004,85.6994
04/10/2004,86.0238
01/10/2004,85.295
30/09/2004,85.2055
29/09/2004,85.8584
28/09/2004,85.9368
27/09/2004,85.864
24/09/2004,86.0108
23/09/2004,85.8927
22/09/2004,86.1282
21/09/2004,86.1941
20/09/2004,86.5971
17/09/2004,86.7196
16/09/2004,86.5644
15/09/2004,86.9028
14/09/2004,86.1528
13/09/2004,86.5083
10/09/2004,86.0454
09/09/2004,86.4288
08/09/2004,86.4396
07/09/2004,86.6846
06/09/2004,87.2184
03/09/2004,87.2184
02/09/2004,86.6618
01/09/2004,86.758
31/08/2004,86.8051
30/08/2004,87.3898
27/08/2004,87.2582
26/08/2004,87.1629
25/08/2004,87.0674
24/08/2004,86.9442
23/08/2004,86.5692
20/08/2004,85.9761
19/08/2004,85.7811
18/08/2004,86.3164
17/08/2004,86.274
16/08/2004,86.2834
13/08/2004,86.2455
12/08/2004,87.25
11/08/2004,87.0051
10/08/2004,86.5186
09/08/2004,86.6443
06/08/2004,86.3842
05/08/2004,87.5147
04/08/2004,87.4002
03/08/2004,87.3878
02/08/2004,87.7569
30/07/2004,87.8202
29/07/2004,87.7245
28/07/2004,87.8559
27/07/2004,87.8044
26/07/2004,87.2574
23/07/2004,87.1176
22/07/2004,86.386
21/07/2004,86.8585
20/07/2004,85.7608
19/07/2004,85.4764
16/07/2004,85.5677
15/07/2004,86.2389
14/07/2004,86.1101
13/07/2004,86.4557
12/07/2004,85.7864
09/07/2004,85.9238
08/07/2004,85.9061
07/07/2004,85.9264
06/07/2004,86.5258
05/07/2004,86.4289
02/07/2004,86.4289
01/07/2004,87.0154
30/06/2004,87.3441
29/06/2004,87.4535
28/06/2004,87.0423
25/06/2004,87.2985
24/06/2004,86.9899
23/06/2004,87.8766
22/06/2004,87.8643
21/06/2004,87.7788
18/06/2004,87.7525
17/06/2004,88.3745
16/06/2004,88.6297
15/06/2004,87.9823
14/06/2004,88.4554
11/06/2004,88.3896
10/06/2004,87.7029
09/06/2004,87.804
08/06/2004,87.1165
07/06/2004,86.9202
04/06/2004,87.4951
03/06/2004,87.8446
02/06/2004,87.5739
01/06/2004,87.825
31/05/2004,87.7243
28/05/2004,87.7243
27/05/2004,87.4507
26/05/2004,88.4708
25/05/2004,88.6535
24/05/2004,89.074
21/05/2004,88.9735
20/05/2004,89.4182
19/05/2004,89.1643
18/05/2004,89.8724
17/05/2004,89.6571
14/05/2004,90.2985
13/05/2004,90.5785
12/05/2004,89.8063
11/05/2004,90.2365
10/05/2004,90.3073
07/05/2004,89.6467
06/05/2004,88.3966
05/05/2004,87.8848
04/05/2004,88.3493
03/05/2004,88.9882
30/04/2004,88.815
29/04/2004,88.796
28/04/2004,89.0698
27/04/2004,88.2927
26/04/2004,88.4988
23/04/2004,88.9846
22/04/2004,88.8297
21/04/2004,88.7868
20/04/2004,88.2411
19/04/2004,87.7178
16/04/2004,87.554
15/04/2004,88.2067
14/04/2004,87.9989
13/04/2004,87.468
12/04/2004,86.7384
09/04/2004,86.6505
08/04/2004,86.5716
07/04/2004,85.8933
06/04/2004,86.2108
05/04/2004,86.5926
02/04/2004,86.0861
01/04/2004,85.0528
31/03/2004,85.3923
30/03/2004,85.8907
29/03/2004,86.146
26/03/2004,86.5736
25/03/2004,86.5977
24/03/2004,86.5359
23/03/2004,86.1185
22/03/2004,85.9159
19/03/2004,86.3887
18/03/2004,85.9098
17/03/2004,87.0819
16/03/2004,86.8398
15/03/2004,87.1789
12/03/2004,87.5376
11/03/2004,86.9671
10/03/2004,87.1762
09/03/2004,86.2621
08/03/2004,86.6422
05/03/2004,86.3746
04/03/2004,87.1273
03/03/2004,87.8058
02/03/2004,87.2586
01/03/2004,86.2083
27/02/2004,86.2937
26/02/2004,86.3716
25/02/2004,85.9316
24/02/2004,85.0432
23/02/2004,85.6484
20/02/2004,85.9198
19/02/2004,84.8701
18/02/2004,84.1955
17/02/2004,83.8523
16/02/2004,84.249
13/02/2004,84.249
12/02/2004,84.1213
11/02/2004,84.1023
10/02/2004,84.6374
09/02/2004,84.8889
06/02/2004,84.8669
05/02/2004,85.1908
04/02/2004,85.3828
03/02/2004,85.3925
02/02/2004,85.9172
30/01/2004,85.626
29/01/2004,86.0204
28/01/2004,84.916
27/01/2004,84.5574
26/01/2004,85.1042
23/01/2004,84.9292
22/01/2004,84.2166
21/01/2004,84.7595
20/01/2004,84.6501
19/01/2004,85.4289
16/01/2004,85.4289
15/01/2004,84.7225
14/01/2004,84.0025
13/01/2004,83.7147
12/01/2004,83.5554
09/01/2004,83.3615
08/01/2004,83.7742
07/01/2004,84.3206
06/01/2004,83.899
05/01/2004,84.1425
02/01/2004,84.7871
01/01/2004,84.8884
31/12/2003,84.8884
30/12/2003,85.3331
29/12/2003,85.5996
26/12/2003,85.6824
25/12/2003,85.6972
24/12/2003,85.6972
23/12/2003,86.2104
22/12/2003,86.3383
19/12/2003,86.6507
18/12/2003,86.4428
17/12/2003,86.2688
16/12/2003,86.3555
15/12/2003,86.3646
12/12/2003,86.4347
11/12/2003,87.1185
10/12/2003,86.5951
09/12/2003,86.4174
08/12/2003,86.2323
05/12/2003,86.6901
04/12/2003,87.1935
03/12/2003,86.8662
02/12/2003,86.9634
01/12/2003,87.5711
28/11/2003,87.3502
27/11/2003,87.7053
26/11/2003,87.7053
25/11/2003,88.4273
24/11/2003,88.5971
21/11/2003,87.6924
20/11/2003,87.7456
19/11/2003,87.7613
18/11/2003,87.6253
17/11/2003,88.5246
14/11/2003,88.2331
13/11/2003,88.2282
12/11/2003,88.5231
11/11/2003,89.0617
10/11/2003,89.0617
07/11/2003,89.592
06/11/2003,90.271
05/11/2003,89.9104
04/11/2003,89.8146
03/11/2003,90.22
31/10/2003,89.1992
30/10/2003,88.3541
29/10/2003,88.4867
28/10/2003,88.5101
27/10/2003,88.3043
24/10/2003,88.1533
23/10/2003,88.3636
22/10/2003,88.1244
21/10/2003,88.9783
20/10/2003,89.1818
17/10/2003,89.0912
16/10/2003,88.9649
15/10/2003,89.2281
14/10/2003,88.9369
13/10/2003,88.5624
10/10/2003,88.5624
09/10/2003,89.4398
08/10/2003,89.0033
07/10/2003,89.0153
06/10/2003,89.5941
03/10/2003,90.0308
02/10/2003,89.4692
01/10/2003,89.7452
30/09/2003,90.128
29/09/2003,90.3649
26/09/2003,90.799
25/09/2003,90.6418
24/09/2003,90.8146
23/09/2003,90.8065
22/09/2003,90.7989
19/09/2003,91.6008
18/09/2003,92.5958
17/09/2003,92.823
16/09/2003,93.2641
15/09/2003,92.85
12/09/2003,92.7429
11/09/2003,93.3212
10/09/2003,93.2428
09/09/2003,93.1365
08/09/2003,93.4998
05/09/2003,93.7535
04/09/2003,94.4216
03/09/2003,94.6733
02/09/2003,94.7353
01/09/2003,94.3449
29/08/2003,94.3449
28/08/2003,95.0598
27/08/2003,95.1835
26/08/2003,95.0009
25/08/2003,95.0868
22/08/2003,95.4054
21/08/2003,94.9125
20/08/2003,94.4516
19/08/2003,94.5826
18/08/2003,94.3317
15/08/2003,93.7767
14/08/2003,93.8864
13/08/2003,93.4116
12/08/2003,93.4321
11/08/2003,93.2133
08/08/2003,93.584
07/08/2003,93.2979
06/08/2003,93.9314
05/08/2003,93.8768
04/08/2003,94.03
01/08/2003,94.0378
31/07/2003,94.3995
30/07/2003,93.7732
29/07/2003,92.9729
28/07/2003,92.7384
25/07/2003,92.6115
24/07/2003,93.2558
23/07/2003,93.1251
22/07/2003,94.0553
21/07/2003,93.6971
18/07/2003,94.2708
17/07/2003,94.2665
16/07/2003,93.7679
15/07/2003,93.6523
14/07/2003,92.9367
11/07/2003,92.9619
10/07/2003,92.7919
09/07/2003,92.9377
08/07/2003,93.0933
07/07/2003,92.1765
04/07/2003,91.3235
03/07/2003,91.3235
02/07/2003,91.3678
01/07/2003,91.6012
30/06/2003,92.1029
27/06/2003,92.211
26/06/2003,92.1515
25/06/2003,91.042
24/06/2003,91.884
23/06/2003,91.5079
20/06/2003,91.5004
19/06/2003,91.1443
18/06/2003,90.6314
17/06/2003,90.361
16/06/2003,90.243
13/06/2003,90.2388
12/06/2003,90.7214
11/06/2003,90.7955
10/06/2003,91.4002
09/06/2003,91.1963
06/06/2003,91.2756
05/06/2003,90.2645
04/06/2003,91.3874
03/06/2003,91.9363
02/06/2003,91.4954
30/05/2003,91.6261
29/05/2003,91.338
28/05/2003,91.9189
27/05/2003,91.0644
26/05/2003,91.3055
23/05/2003,91.3055
22/05/2003,91.4048
21/05/2003,90.9818
20/05/2003,90.8918
19/05/2003,91.204
16/05/2003,91.7668
15/05/2003,92.2015
14/05/2003,92.2147
13/05/2003,92.5423
12/05/2003,92.3844
09/05/2003,92.7226
08/05/2003,92.8261
07/05/2003,93.3505
06/05/2003,93.5668
05/05/2003,94.1005
02/05/2003,94.6144
01/05/2003,94.2914
30/04/2003,94.9386
29/04/2003,95.9825
28/04/2003,96.1467
25/04/2003,96.0501
24/04/2003,96.0179
23/04/2003,96.3803
22/04/2003,96.1587
21/04/2003,96.9557
18/04/2003,96.5556
17/04/2003,96.3748
16/04/2003,96.7662
15/04/2003,96.9928
14/04/2003,97.1292
11/04/2003,97.2011
10/04/2003,96.9759
09/04/2003,97.7112
08/04/2003,97.7898
07/04/2003,98.4513
04/04/2003,97.759
03/04/2003,97.5977
02/04/2003,97.4878
01/04/2003,96.6968
31/03/2003,96.5982
28/03/2003,97.4626
27/03/2003,97.59
26/03/2003,97.7963
25/03/2003,97.9336
24/03/2003,98.1906
21/03/2003,98.9228
20/03/2003,98.1994
19/03/2003,98.3534
18/03/2003,98.023
17/03/2003,98.0625
14/03/2003,97.536
13/03/2003,96.9269
12/03/2003,95.9404
11/03/2003,95.9284
